 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m   Latitude  Longitude      DepSM      Sal00  Density00
 09/20/2019   16:30:34      0.420    12.1892   3.874311    0.00000    0.00000      0.417    33.6054  1025.4721
 09/20/2019   16:30:36      0.407    12.1899   3.874225    0.00000    0.00000      0.404    33.6040  1025.4707
 09/20/2019   16:30:38      0.405    12.1837   3.873747    0.00000    0.00000      0.403    33.6049  1025.4726
 09/20/2019   16:30:40      0.405    12.1786   3.873443    0.00000    0.00000      0.402    33.6066  1025.4749
 09/20/2019   16:30:42      0.430    12.1772   3.873234    0.00000    0.00000      0.427    33.6058  1025.4747
 09/20/2019   16:30:44      0.406    12.1756   3.873237    0.00000    0.00000      0.403    33.6073  1025.4761
 09/20/2019   16:30:46      0.398    12.1757   3.873120    0.00000    0.00000      0.395    33.6061  1025.4751
 09/20/2019   16:30:48      0.418    12.1754   3.872966    0.00000    0.00000      0.415    33.6048  1025.4743
 09/20/2019   16:30:50      0.416    12.1748   3.872768    0.00000    0.00000      0.413    33.6034  1025.4732
 09/20/2019   16:30:52      0.384    12.1759   3.873207    0.00000    0.00000      0.381    33.6067  1025.4754
 09/20/2019   16:30:54      0.416    12.1770   3.872959    0.00000    0.00000      0.413    33.6033  1025.4728
 09/20/2019   16:30:56      0.428    12.1781   3.872311    0.00000    0.00000      0.425    33.5961  1025.4670
 09/20/2019   16:30:58      0.417    12.1777   3.872400    0.00000    0.00000      0.414    33.5973  1025.4680
 09/20/2019   16:31:00      0.415    12.1784   3.872463    0.00000    0.00000      0.412    33.5973  1025.4678
 09/20/2019   16:31:02      0.425    12.1806   3.872774    0.00000    0.00000      0.422    33.5983  1025.4683
 09/20/2019   16:31:04      0.388    12.1842   3.873242    0.00000    0.00000      0.385    33.5996  1025.4684
 09/20/2019   16:31:06      0.433    12.1836   3.873699    0.00000    0.00000      0.430    33.6045  1025.4725
 09/20/2019   16:31:08      0.402    12.1898   3.873932    0.00000    0.00000      0.399    33.6012  1025.4686
 09/20/2019   16:31:10      0.409    12.1921   3.874294    0.00000    0.00000      0.407    33.6026  1025.4693
 09/20/2019   16:31:12      0.402    12.1959   3.874683    0.00000    0.00000      0.400    33.6030  1025.4688
 09/20/2019   16:31:14      0.435    12.2038   3.875279    0.00000    0.00000      0.432    33.6017  1025.4665
 09/20/2019   16:31:16      0.396    12.2096   3.875651    0.00000    0.00000      0.393    33.6001  1025.4639
 09/20/2019   16:31:18      0.409    12.2135   3.876150    0.00000    0.00000      0.406    33.6013  1025.4642
 09/20/2019   16:31:20      0.409    12.2178   3.876652    0.00000    0.00000      0.406    33.6023  1025.4642
 09/20/2019   16:31:22      0.415    12.2234   3.877214    0.00000    0.00000      0.412    33.6027  1025.4635
 09/20/2019   16:31:24      0.423    12.2267   3.877618    0.00000    0.00000      0.420    33.6036  1025.4635
 09/20/2019   16:31:26      0.382    12.2277   3.877663    0.00000    0.00000      0.379    33.6033  1025.4629
 09/20/2019   16:31:28      0.416    12.2328   3.878172    0.00000    0.00000      0.413    33.6035  1025.4623
 09/20/2019   16:31:30      0.453    12.2349   3.878591    0.00000    0.00000      0.450    33.6057  1025.4637
 09/20/2019   16:31:32      0.399    12.2371   3.878818    0.00000    0.00000      0.396    33.6060  1025.4633
 09/20/2019   16:31:34      0.393    12.2397   3.879142    0.00000    0.00000      0.390    33.6067  1025.4634
 09/20/2019   16:31:36      0.426    12.2434   3.879485    0.00000    0.00000      0.423    33.6067  1025.4627
 09/20/2019   16:31:38      0.415    12.2430   3.879574    0.00000    0.00000      0.412    33.6079  1025.4637
 09/20/2019   16:31:40      0.428    12.2428   3.879699    0.00000    0.00000      0.425    33.6093  1025.4649
 09/20/2019   16:31:42      0.411    12.2429   3.879785    0.00000    0.00000      0.408    33.6101  1025.4654
 09/20/2019   16:31:44      0.414    12.2412   3.879950    0.00000    0.00000      0.411    33.6132  1025.4681
 09/20/2019   16:31:46      0.411    12.2417   3.880078    0.00000    0.00000      0.408    33.6140  1025.4687
 09/20/2019   16:31:48      0.421    12.2418   3.880070    0.00000    0.00000      0.418    33.6138  1025.4685
 09/20/2019   16:31:50      0.426    12.2414   3.879957    0.00000    0.00000      0.423    33.6131  1025.4681
 09/20/2019   16:31:52      0.391    12.2405   3.879862    0.00000    0.00000      0.388    33.6130  1025.4680
 09/20/2019   16:31:54      0.416    12.2406   3.879430    0.00000    0.00000      0.413    33.6087  1025.4648
 09/20/2019   16:31:56      0.428    12.2391   3.879201    0.00000    0.00000      0.425    33.6078  1025.4644
 09/20/2019   16:31:58      0.405    12.2383   3.878682    0.00000    0.00000      0.401    33.6036  1025.4612
 09/20/2019   16:32:00      0.413    12.2373   3.878095    0.00000    0.00000      0.410    33.5987  1025.4577
 09/20/2019   16:32:02      0.414    12.2321   3.877745    0.00000    0.00000      0.411    33.6001  1025.4597
 09/20/2019   16:32:04      0.420    12.2283   3.877786    0.00000    0.00000      0.417    33.6038  1025.4634
 09/20/2019   16:32:06      0.427    12.2289   3.877769    0.00000    0.00000      0.424    33.6032  1025.4628
 09/20/2019   16:32:08      0.407    12.2305   3.877645    0.00000    0.00000      0.404    33.6005  1025.4604
 09/20/2019   16:32:10      0.387    12.2317   3.877561    0.00000    0.00000      0.384    33.5986  1025.4586
 09/20/2019   16:32:12      0.442    12.2313   3.877660    0.00000    0.00000      0.439    33.5999  1025.4599
 09/20/2019   16:32:14      0.410    12.2318   3.877829    0.00000    0.00000      0.407    33.6012  1025.4606
 09/20/2019   16:32:16      0.395    12.2325   3.878010    0.00000    0.00000      0.392    33.6022  1025.4612
 09/20/2019   16:32:18      0.424    12.2327   3.878191    0.00000    0.00000      0.421    33.6038  1025.4626
 09/20/2019   16:32:20      0.417    12.2335   3.878324    0.00000    0.00000      0.414    33.6044  1025.4629
 09/20/2019   16:32:22      0.414    12.2343   3.878413    0.00000    0.00000      0.411    33.6045  1025.4627
 09/20/2019   16:32:24      0.421    12.2360   3.878496    0.00000    0.00000      0.418    33.6038  1025.4619
 09/20/2019   16:32:26      0.414    12.2363   3.878540    0.00000    0.00000      0.411    33.6040  1025.4619
 09/20/2019   16:32:28      0.401    12.2365   3.878552    0.00000    0.00000      0.398    33.6039  1025.4618
 09/20/2019   16:32:30      0.422    12.2367   3.878482    0.00000    0.00000      0.419    33.6030  1025.4612
 09/20/2019   16:32:32      0.422    12.2371   3.878355    0.00000    0.00000      0.419    33.6014  1025.4598
 09/20/2019   16:32:34      0.393    12.2353   3.878280    0.00000    0.00000      0.390    33.6024  1025.4608
 09/20/2019   16:32:36      0.440    12.2345   3.878281    0.00000    0.00000      0.437    33.6031  1025.4617
 09/20/2019   16:32:38      0.410    12.2340   3.878208    0.00000    0.00000      0.407    33.6028  1025.4615
 09/20/2019   16:32:40      0.394    12.2332   3.878030    0.00000    0.00000      0.391    33.6018  1025.4608
 09/20/2019   16:32:42      0.415    12.2318   3.877912    0.00000    0.00000      0.412    33.6019  1025.4612
 09/20/2019   16:32:44      0.428    12.2311   3.877787    0.00000    0.00000      0.425    33.6013  1025.4610
 09/20/2019   16:32:46      0.398    12.2306   3.877582    0.00000    0.00000      0.395    33.5998  1025.4597
 09/20/2019   16:32:48      0.438    12.2301   3.877510    0.00000    0.00000      0.435    33.5996  1025.4598
 09/20/2019   16:32:50      0.398    12.2298   3.877384    0.00000    0.00000      0.395    33.5987  1025.4590
 09/20/2019   16:32:52      0.419    12.2297   3.877200    0.00000    0.00000      0.416    33.5970  1025.4578
 09/20/2019   16:32:54      0.378    12.2304   3.876993    0.00000    0.00000      0.375    33.5943  1025.4554
 09/20/2019   16:32:56      0.439    12.2298   3.876828    0.00000    0.00000      0.436    33.5932  1025.4550
 09/20/2019   16:32:58      0.402    12.2298   3.876785    0.00000    0.00000      0.399    33.5929  1025.4545
 09/20/2019   16:33:00      0.424    12.2287   3.876753    0.00000    0.00000      0.421    33.5935  1025.4553
 09/20/2019   16:33:02      0.411    12.2299   3.876802    0.00000    0.00000      0.407    33.5929  1025.4546
 09/20/2019   16:33:04      0.414    12.2315   3.876930    0.00000    0.00000      0.411    33.5928  1025.4542
 09/20/2019   16:33:06      0.418    12.2330   3.876938    0.00000    0.00000      0.415    33.5915  1025.4529
 09/20/2019   16:33:08      0.436    12.2337   3.877114    0.00000    0.00000      0.433    33.5925  1025.4537
 09/20/2019   16:33:10      0.393    12.2347   3.877203    0.00000    0.00000      0.390    33.5925  1025.4533
 09/20/2019   16:33:12      0.416    12.2364   3.877381    0.00000    0.00000      0.413    33.5927  1025.4532
 09/20/2019   16:33:14      0.409    12.2374   3.877428    0.00000    0.00000      0.406    33.5922  1025.4526
 09/20/2019   16:33:16      0.418    12.2370   3.877592    0.00000    0.00000      0.415    33.5942  1025.4542
 09/20/2019   16:33:18      0.419    12.2359   3.877725    0.00000    0.00000      0.416    33.5964  1025.4562
 09/20/2019   16:33:20      0.407    12.2370   3.878173    0.00000    0.00000      0.404    33.5998  1025.4585
 09/20/2019   16:33:22      0.413    12.2371   3.878588    0.00000    0.00000      0.410    33.6037  1025.4616
 09/20/2019   16:33:24      0.424    12.2369   3.878724    0.00000    0.00000      0.421    33.6052  1025.4629
 09/20/2019   16:33:26      0.422    12.2346   3.878602    0.00000    0.00000      0.419    33.6061  1025.4640
 09/20/2019   16:33:28      0.378    12.2333   3.878336    0.00000    0.00000      0.375    33.6047  1025.4629
 09/20/2019   16:33:30      0.421    12.2313   3.878009    0.00000    0.00000      0.418    33.6033  1025.4624
 09/20/2019   16:33:32      0.427    12.2239   3.877281    0.00000    0.00000      0.423    33.6030  1025.4636
 09/20/2019   16:33:34      0.394    12.2225   3.876951    0.00000    0.00000      0.391    33.6010  1025.4622
 09/20/2019   16:33:36      0.424    12.2205   3.879060    0.00000    0.00000      0.421    33.6232  1025.4799
 09/20/2019   16:33:38      0.427    12.2217   3.875426    0.00000    0.00000      0.424    33.5870  1025.4516
 09/20/2019   16:33:40      0.399    12.2206   3.874439    0.00000    0.00000      0.396    33.5785  1025.4451
 09/20/2019   16:33:42      0.427    12.2176   3.874163    0.00000    0.00000      0.424    33.5784  1025.4457
 09/20/2019   16:33:44      0.406    12.2149   3.873596    0.00000    0.00000      0.403    33.5754  1025.4438
 09/20/2019   16:33:46      0.394    12.2118   3.873444    0.00000    0.00000      0.391    33.5768  1025.4454
 09/20/2019   16:33:48      0.423    12.2087   3.873940    0.00000    0.00000      0.420    33.5843  1025.4520
 09/20/2019   16:33:50      0.439    12.2060   3.873523    0.00000    0.00000      0.435    33.5827  1025.4513
 09/20/2019   16:33:52      0.395    12.2011   3.873433    0.00000    0.00000      0.393    33.5863  1025.4548
 09/20/2019   16:33:54      0.420    12.1999   3.873560    0.00000    0.00000      0.417    33.5886  1025.4570
 09/20/2019   16:33:56      0.410    12.2006   3.873578    0.00000    0.00000      0.408    33.5880  1025.4564
 09/20/2019   16:33:58      0.427    12.1995   3.873625    0.00000    0.00000      0.424    33.5895  1025.4578
 09/20/2019   16:34:00      0.427    12.1984   3.873534    0.00000    0.00000      0.424    33.5897  1025.4582
 09/20/2019   16:34:02      0.393    12.1978   3.873421    0.00000    0.00000      0.390    33.5891  1025.4577
 09/20/2019   16:34:04      0.426    12.1950   3.873287    0.00000    0.00000      0.423    33.5903  1025.4593
 09/20/2019   16:34:06      0.429    12.1938   3.873040    0.00000    0.00000      0.426    33.5891  1025.4586
 09/20/2019   16:34:08      0.404    12.1926   3.876012    0.00000    0.00000      0.401    33.6188  1025.4817
 09/20/2019   16:34:10      0.419    12.1921   3.874764    0.00000    0.00000      0.416    33.6072  1025.4729
 09/20/2019   16:34:12      0.424    12.1896   3.875518    0.00000    0.00000      0.421    33.6168  1025.4809
 09/20/2019   16:34:14      0.410    12.1877   3.874705    0.00000    0.00000      0.407    33.6106  1025.4763
 09/20/2019   16:34:16      0.413    12.1862   3.874465    0.00000    0.00000      0.410    33.6097  1025.4759
 09/20/2019   16:34:18      0.411    12.1840   3.873889    0.00000    0.00000      0.408    33.6060  1025.4734
 09/20/2019   16:34:20      0.422    12.1818   3.873586    0.00000    0.00000      0.419    33.6051  1025.4732
 09/20/2019   16:34:22      0.456    12.1803   3.873328    0.00000    0.00000      0.453    33.6039  1025.4727
 09/20/2019   16:34:24      0.383    12.1783   3.872875    0.00000    0.00000      0.381    33.6013  1025.4708
 09/20/2019   16:34:26      0.400    12.1753   3.872474    0.00000    0.00000      0.397    33.6002  1025.4705
 09/20/2019   16:34:28      0.440    12.1741   3.872619    0.00000    0.00000      0.438    33.6026  1025.4729
 09/20/2019   16:34:30      0.421    12.1768   3.872512    0.00000    0.00000      0.418    33.5992  1025.4697
 09/20/2019   16:34:32      0.423    12.1788   3.872616    0.00000    0.00000      0.420    33.5984  1025.4686
 09/20/2019   16:34:34      0.393    12.1802   3.871433    0.00000    0.00000      0.390    33.5857  1025.4584
 09/20/2019   16:34:36      0.415    12.1821   3.871521    0.00000    0.00000      0.412    33.5848  1025.4574
 09/20/2019   16:34:38      0.420    12.1817   3.871484    0.00000    0.00000      0.417    33.5848  1025.4575
 09/20/2019   16:34:40      0.402    12.1860   3.871661    0.00000    0.00000      0.399    33.5827  1025.4550
 09/20/2019   16:34:42      0.424    12.1904   3.871722    0.00000    0.00000      0.422    33.5793  1025.4516
 09/20/2019   16:34:44      0.421    12.1963   3.872422    0.00000    0.00000      0.418    33.5808  1025.4517
 09/20/2019   16:34:46      0.417    12.1994   3.873119    0.00000    0.00000      0.414    33.5848  1025.4541
 09/20/2019   16:34:48      0.410    12.2028   3.874137    0.00000    0.00000      0.406    33.5915  1025.4586
 09/20/2019   16:34:50      0.421    12.2027   3.875614    0.00000    0.00000      0.418    33.6059  1025.4698
 09/20/2019   16:34:52      0.436    12.2037   3.873893    0.00000    0.00000      0.432    33.5883  1025.4561
 09/20/2019   16:34:54      0.384    12.2104   3.874292    0.00000    0.00000      0.381    33.5862  1025.4530
 09/20/2019   16:34:56      0.410    12.2163   3.874659    0.00000    0.00000      0.407    33.5844  1025.4506
 09/20/2019   16:34:58      0.441    12.2209   3.874775    0.00000    0.00000      0.438    33.5814  1025.4475
 09/20/2019   16:35:00      0.413    12.2266   3.874988    0.00000    0.00000      0.410    33.5783  1025.4439
 09/20/2019   16:35:02      0.388    12.2308   3.876889    0.00000    0.00000      0.385    33.5929  1025.4543
 09/20/2019   16:35:04      0.437    12.2315   3.876902    0.00000    0.00000      0.434    33.5924  1025.4540
 09/20/2019   16:35:06      0.426    12.2358   3.877343    0.00000    0.00000      0.423    33.5928  1025.4535
 09/20/2019   16:35:08      0.382    12.2398   3.877669    0.00000    0.00000      0.379    33.5924  1025.4521
 09/20/2019   16:35:10      0.430    12.2479   3.879015    0.00000    0.00000      0.426    33.5981  1025.4553
 09/20/2019   16:35:12      0.426    12.2490   3.879550    0.00000    0.00000      0.423    33.6023  1025.4583
 09/20/2019   16:35:14      0.399    12.2571   3.880223    0.00000    0.00000      0.396    33.6015  1025.4560
 09/20/2019   16:35:16      0.409    12.2607   3.880752    0.00000    0.00000      0.406    33.6034  1025.4568
 09/20/2019   16:35:18      0.445    12.2612   3.881011    0.00000    0.00000      0.442    33.6054  1025.4584
