year,month,day,39N,38N
2008,3,12,1.077,0.345
2008,3,13,0.294,-0.461
2008,3,14,0.554,0.327
2008,3,15,2.977,2.12
2008,3,16,5.813,5.045
2008,3,17,3.479,2.55
2008,3,18,1.235,0.036
2008,3,19,1.403,0.135
2008,3,20,0.801,-0.152
2008,3,21,0.938,0.516
2008,3,22,1.745,0.624
2008,3,23,1.688,0.649
2008,3,24,1.188,0.382
2008,3,25,-0.961,-1.154
2008,3,26,0.436,0.273
2008,3,27,1.121,1.027
2008,3,28,0.038,0.236
2008,3,29,3.799,2.502
2008,3,30,3.863,3.026
2008,3,31,-0.722,-0.723
2008,4,1,-0.692,-0.84
2008,4,2,-0.438,-0.609
2008,4,3,0.008,-0.321
2008,4,4,0.96,0.725
2008,4,5,0.667,0.85
2008,4,6,0.666,0.369
2008,4,7,1.734,1.4
2008,4,8,0.58,0.377
2008,4,9,-0.303,-0.497
2008,4,10,1.256,0.797
2008,4,11,0.273,-0.241
2008,4,12,-0.842,-0.663
2008,4,13,0.185,0.055
2008,4,14,1.77,1.403
2008,4,15,2.194,2.082
2008,4,16,2.495,1.307
2008,4,17,2.078,0.112
2008,4,18,4.182,2.396
2008,4,19,5.138,3.89
2008,4,20,1.159,0.557
2008,4,21,0.164,-0.314
2008,4,22,-0.195,-0.784
2008,4,23,-0.061,-0.405
2008,4,24,0.605,0.494
2008,4,25,-0.203,-0.67
2008,4,26,-0.037,-0.092
2008,4,27,1.701,1.249
2008,4,28,1.575,1.405
2008,4,29,1.948,1.937
2008,4,30,2.06,2.029
2008,5,1,1.315,0.877
2008,5,2,1.222,1.021
2008,5,3,1.749,1.521
2008,5,4,3.111,1.579
2008,5,5,1.185,-0.012
2008,5,6,3.356,2.161
2008,5,7,4.103,2.837
2008,5,8,3.852,2.915
2008,5,9,0.676,1.482
2008,5,10,-0.093,0.429
2008,5,11,0.938,1.195
2008,5,12,3.082,2.942
2008,5,13,2.461,1.766
2008,5,14,1.724,0.63
2008,5,15,0.366,0.243
2008,5,16,-0.057,-0.188
2008,5,17,-0.104,-0.352
2008,5,18,0.167,0.153
2008,5,19,1.014,-0.008
2008,5,20,1.922,0.871
2008,5,21,5.914,5.157
2008,5,22,9.353,7.043
2008,5,23,6.31,2.934
2008,5,24,-0.585,-1.732
2008,5,25,-0.233,-0.798
2008,5,26,-0.166,-0.562
2008,5,27,-0.85,-0.786
2008,5,28,0.128,0.116
2008,5,29,0.589,0.235
2008,5,30,0.93,0.332
2008,5,31,1.715,1.163
2008,6,1,1.259,1.078
2008,6,2,3.054,2.896
2008,6,3,1.5,1.612
2008,6,4,2.346,1.893
2008,6,5,2.34,1.695
2008,6,6,3.578,1.644
2008,6,7,4.529,2.37
2008,6,8,2.576,0.677
2008,6,9,2.197,0.88
2008,6,10,5.203,3.525
2008,6,11,3.426,2.236
2008,6,12,2.142,0.954
2008,6,13,0.067,-0.392
2008,6,14,0.25,-0.638
2008,6,15,1.589,0.691
2008,6,16,2.324,1.319
2008,6,17,2.678,1.663
2008,6,18,2.741,1.376
2008,6,19,0.857,-0.196
2008,6,20,-0.415,-0.469
2008,6,21,0.823,0.616
2008,6,22,2.093,1.539
2008,6,23,1.686,1.319
2008,6,24,1.443,1.104
2008,6,25,4.138,2.946
2008,6,26,2.271,1.064
2008,6,27,-0.304,-0.872
2008,6,28,-0.117,-0.652
2008,6,29,0.207,-0.314
2008,6,30,-0.985,-0.765
2008,7,1,0.096,-0.009
2008,7,2,1.097,0.478
2008,7,3,0.008,-0.429
2008,7,4,-0.174,-0.631
2008,7,5,1.62,0.718
2008,7,6,2.894,1.22
2008,7,7,2.341,0.381
2008,7,8,0.245,-0.607
2008,7,9,0.069,-0.256
2008,7,10,1.047,0.114
2008,7,11,0.721,-0.088
2008,7,12,0.12,-0.269
2008,7,13,0.335,-0.06
2008,7,14,0.107,-0.198
2008,7,15,0.032,-0.269
2008,7,16,1.005,0.418
2008,7,17,2.646,1.798
2008,7,18,3.024,2.12
2008,7,19,2.246,1.381
2008,7,20,1.397,0.696
2008,7,21,0.27,0.395
2008,7,22,3.105,1.794
2008,7,23,2.798,1.978
2008,7,24,1.69,1.334
2008,7,25,1.65,1.422
2008,7,26,1.126,1.196
2008,7,27,1.694,1.217
2008,7,28,0.94,0.614
2008,7,29,0.687,0.552
2008,7,30,0.738,0.819
2008,7,31,1.771,0.769
2008,8,1,1.113,0.487
2008,8,2,1.881,0.741
2008,8,3,1.625,0.713
2008,8,4,2.254,0.876
2008,8,5,1.393,0.395
2008,8,6,0.533,0.136
2008,8,7,0.521,0.229
2008,8,8,0.19,0.417
2008,8,9,2.03,1.579
2008,8,10,2.992,2.036
2008,8,11,2.388,1.599
2008,8,12,2.292,1.725
2008,8,13,1.727,1.219
2008,8,14,0.462,0.198
2008,8,15,0.331,-0.063
2008,8,16,0.67,-0.02
2008,8,17,0.567,0.057
2008,8,18,-0.165,-0.446
2008,8,19,0.885,0.307
2008,8,20,0.468,-0.108
2008,8,21,0.769,0.152
2008,8,22,1.305,0.692
2008,8,23,0.675,0.08
2008,8,24,0.598,0.28
2008,8,25,1.769,1.215
2008,8,26,3.994,2.46
2008,8,27,3.511,1.323
2008,8,28,1.449,0.121
2008,8,29,2.269,0.518
2008,8,30,4.983,2.906
2008,8,31,4.873,4.11
2008,9,1,2.587,1.427
2008,9,2,1.025,-0.065
2008,9,3,0.629,-0.078
2008,9,4,1.084,0.09
2008,9,5,0.868,0.196
2008,9,6,0.738,0.31
2008,9,7,0.699,0.405
2008,9,8,0.164,-0.005
2008,9,9,0.669,0.022
2008,9,10,0.762,0.033
2008,9,11,0.389,0.142
2008,9,12,0.128,0.06
2008,9,13,0.232,0.034
2008,9,14,0.203,-0.038
2008,9,15,-0.176,-0.297
2008,9,16,-0.414,-0.32
2008,9,17,-0.52,-0.324
2008,9,18,-0.63,-0.524
2008,9,19,-0.698,-0.316
2008,9,20,-0.277,-0.315
2008,9,21,0.565,0.661
2008,9,22,2.178,1.729
2008,9,23,1.06,0.726
2008,9,24,0.878,0.56
2008,9,25,1.066,0.659
2008,9,26,0.525,0.098
2008,9,27,0.739,0.113
2008,9,28,-0.081,-0.162
2008,9,29,-0.101,-0.105
2008,9,30,-0.524,-0.235
2008,10,1,-0.084,0.03
2008,10,2,0.199,0.085
2008,10,3,-0.074,0.076
2008,10,4,-0.386,-0.308
2008,10,5,0.602,0.018
2008,10,6,-0.802,-0.419
2008,10,7,1.241,0.899
2008,10,8,6.377,4.584
2008,10,9,7.853,7.734
2008,10,10,5.501,5.233
2008,10,11,3.053,1.828
2008,10,12,0.547,-0.333
2008,10,13,0.032,-0.851
2008,10,14,1.315,0.131
2008,10,15,1.289,0.555
2008,10,16,0.509,0.505
2008,10,17,0.486,0.343
2008,10,18,1.101,0.193
2008,10,19,0.149,-0.015
2008,10,20,0.192,0.249
2008,10,21,0.086,-0.177
2008,10,22,0.249,-0.193
2008,10,23,0.471,0.031
2008,10,24,0.231,0.033
2008,10,25,-0.13,-0.076
2008,10,26,0.108,-0.191
2008,10,27,-0.618,-0.715
2008,10,28,0.081,-0.174
2008,10,29,0.434,0.045
2008,10,30,-1.847,-1.279
2008,10,31,-2.29,-1.91
2008,11,1,-3.012,-2.499
2008,11,2,-0.37,-0.537
2008,11,3,0.644,0.357
2008,11,4,1.36,1.202
2008,11,5,0.619,-0.007
2008,11,6,-0.219,-0.568
2008,11,7,0.092,0.158
2008,11,8,0.821,0.914
2008,11,9,1.653,1.765
2008,11,10,0.744,0.542
2008,11,11,1.807,0.856
2008,11,12,-1.677,-1.595
2008,11,13,-1.176,-0.89
2008,11,14,0.253,-0.187
2008,11,15,-0.08,-0.325
2008,11,16,0.555,0.326
2008,11,17,-0.146,-0.123
2008,11,18,-0.383,-0.303
2008,11,19,-0.544,-0.18
2008,11,20,0.487,0.452
2008,11,21,1.819,1.713
2008,11,22,0.78,0.87
2008,11,23,0.765,0.475
2008,11,24,-1.013,-0.934
2008,11,25,-0.06,-0.145
2008,11,26,0.823,0.563
2008,11,27,2.061,1.639
2008,11,28,-0.448,-0.288
2008,11,29,-0.594,-0.495
2008,11,30,0.296,-0.183
2008,12,1,-0.312,0.389
2008,12,2,1.901,1.6
2008,12,3,2.608,1.606
2008,12,4,0.454,0.305
2008,12,5,-1.651,-1.234
2008,12,6,-0.423,-0.358
2008,12,7,1.787,1.179
2008,12,8,2.251,1.83
2008,12,9,0.545,-0.415
2008,12,10,-0.487,-1.311
2008,12,11,2.026,1.023
2008,12,12,4.941,3.363
2008,12,13,2.352,1.505
2008,12,14,-0.385,-0.811
2008,12,15,-0.198,-0.129
2008,12,16,-0.115,-0.36
2008,12,17,0.501,0.176
2008,12,18,0.749,0.286
2008,12,19,0.553,-0.186
2008,12,20,0.23,-0.144
2008,12,21,-0.848,-0.733
2008,12,22,0.063,-0.292
2008,12,23,-0.392,-0.41
2008,12,24,-0.853,-0.74
2008,12,25,2.514,1.321
2008,12,26,1.994,1.125
2008,12,27,0.519,-0.196
2008,12,28,-0.233,-0.549
2008,12,29,0.03,-0.056
2008,12,30,-0.3,-0.981
2008,12,31,0.335,0.243
2009,1,1,1.395,0.936
2009,1,2,-0.423,-0.572
2009,1,3,0.824,0.869
2009,1,4,0.831,0.883
2009,1,5,0.702,0.329
2009,1,6,-0.13,0.406
2009,1,7,-0.355,0.167
2009,1,8,0.68,0.834
2009,1,9,2.064,1.292
2009,1,10,0.03,-0.829
2009,1,11,-0.153,-0.263
2009,1,12,0.041,-0.467
2009,1,13,-0.271,-0.677
2009,1,14,0.187,-0.071
2009,1,15,0.127,-0.164
2009,1,16,0.028,-0.109
2009,1,17,0.004,-0.107
2009,1,18,0.071,-0.066
2009,1,19,-0.056,0.232
2009,1,20,-0.428,-0.17
2009,1,21,-0.098,-0.086
2009,1,22,0.939,0.633
2009,1,23,-0.115,-0.259
2009,1,24,0.085,-0.197
2009,1,25,0.462,0.181
2009,1,26,2.135,1.129
2009,1,27,1.619,0.529
2009,1,28,2.065,0.901
2009,1,29,-0.405,-0.466
2009,1,30,-0.373,-0.701
2009,1,31,0.619,-0.325
2009,2,1,1.219,-0.167
2009,2,2,-0.432,-0.49
2009,2,3,-0.431,0.285
2009,2,4,-0.364,0.184
2009,2,5,-0.167,-0.16
2009,2,6,1.368,0.589
2009,2,7,4.83,3.098
2009,2,8,0.746,0.76
2009,2,9,0.234,0.539
2009,2,10,0.052,0.347
2009,2,11,0.306,0.042
2009,2,12,0.764,0.519
2009,2,13,0.639,0.554
2009,2,14,-0.731,-0.687
2009,2,15,-2.055,-1.805
2009,2,16,-1.008,-0.593
2009,2,17,0.347,0.127
2009,2,18,-0.851,-0.814
2009,2,19,-1.326,-0.928
2009,2,20,-0.339,-0.717
2009,2,21,-1.128,-1.533
2009,2,22,-1.251,-1.719
2009,2,23,-0.594,-0.402
2009,2,24,-0.094,0.392
2009,2,25,0.972,0.951
2009,2,26,-0.274,-0.665
2009,2,27,-0.895,-0.747
2009,2,28,-1.115,-0.477
2009,3,1,-1.479,-0.906
2009,3,2,-0.691,0.031
2009,3,3,-1.182,-0.479
2009,3,4,-0.919,-0.274
2009,3,5,0.632,0.822
2009,3,6,2.147,1.596
2009,3,7,2.505,1.085
2009,3,8,3.176,1.713
2009,3,9,2.581,2.318
2009,3,10,1.893,0.773
2009,3,11,1.927,1.173
2009,3,12,0.625,0.276
2009,3,13,0.626,0.104
2009,3,14,0.806,0.51
2009,3,15,-0.228,-0.006
2009,3,16,-0.165,0.017
2009,3,17,-1.417,-0.731
2009,3,18,-0.659,0.143
2009,3,19,1.968,1.54
2009,3,20,-0.556,-0.268
2009,3,21,1.183,0.665
2009,3,22,2.596,2.087
2009,3,23,2.551,2.046
2009,3,24,2.243,1.05
2009,3,25,3.025,1.864
2009,3,26,3.779,2.327
2009,3,27,5.462,2.896
2009,3,28,2.626,1.64
2009,3,29,3.592,3.512
2009,3,30,3.199,2.861
2009,3,31,1.176,1.369
2009,4,1,1.643,2.28
2009,4,2,2.608,2.185
2009,4,3,3.774,2.092
2009,4,4,0.034,-0.336
2009,4,5,-1.28,-1.36
2009,4,6,-1.011,-0.713
2009,4,7,-0.762,-0.442
2009,4,8,-0.655,-0.39
2009,4,9,0.115,0.405
2009,4,10,2.454,2.516
2009,4,11,2.514,2.211
2009,4,12,0.121,0.5
2009,4,13,1.56,1.146
2009,4,14,4.879,4.527
2009,4,15,2.854,1.223
2009,4,16,-0.812,-0.97
2009,4,17,-1.086,-0.793
2009,4,18,0.53,0.049
2009,4,19,0.288,-0.126
2009,4,20,-0.44,-0.197
2009,4,21,-0.483,-0.169
2009,4,22,0.502,0.417
2009,4,23,3.086,2.191
2009,4,24,3.059,2.343
2009,4,25,2.77,2.193
2009,4,26,4.023,3.097
2009,4,27,4.172,2.167
2009,4,28,0.106,-0.369
2009,4,29,0.253,-0.402
2009,4,30,0.329,-0.478
2009,5,1,-0.628,-0.936
2009,5,2,-0.07,-0.678
2009,5,3,-0.382,-0.964
2009,5,4,-0.482,-0.562
2009,5,5,-0.182,-0.375
2009,5,6,0.065,-0.065
2009,5,7,0.664,0.823
2009,5,8,3.7,2.916
2009,5,9,3.787,2.503
2009,5,10,2.182,1.846
2009,5,11,2.244,2.23
2009,5,12,3.979,3.132
2009,5,13,3.197,2.358
2009,5,14,-0.588,-0.51
2009,5,15,-0.66,-0.844
2009,5,16,-0.123,-0.637
2009,5,17,0.041,-0.235
2009,5,18,0.365,0.538
2009,5,19,2.104,1.356
2009,5,20,3.826,2.533
2009,5,21,3.45,2.07
2009,5,22,2.138,1.314
2009,5,23,2.518,1.718
2009,5,24,2.718,2.348
2009,5,25,2.329,1.976
2009,5,26,0.83,0.669
2009,5,27,0.621,0.23
2009,5,28,-0.446,-0.297
2009,5,29,-0.276,-0.318
2009,5,30,0.548,0.645
2009,5,31,-0.361,-0.16
2009,6,1,-0.222,-0.873
2009,6,2,0.5,0.008
2009,6,3,-0.209,-0.312
2009,6,4,0.108,-0.355
2009,6,5,0.271,-0.169
2009,6,6,-0.253,-0.448
2009,6,7,0.131,0.082
2009,6,8,-0.247,-0.435
2009,6,9,0.197,-0.369
2009,6,10,0.355,0.019
2009,6,11,0.816,0.517
2009,6,12,0.823,0.34
2009,6,13,0.491,-0.313
2009,6,14,0.122,-0.037
2009,6,15,-0.125,-0.35
2009,6,16,0.402,0.172
2009,6,17,1.051,0.913
2009,6,18,2.789,1.761
2009,6,19,4.309,4.309
2009,6,20,4.762,4.572
2009,6,21,3.039,1.875
2009,6,22,1.771,0.31
2009,6,23,2.094,0.653
2009,6,24,1.117,0.316
2009,6,25,2.892,1.62
2009,6,26,2.807,1.875
2009,6,27,1.054,0.34
2009,6,28,1.517,0.176
2009,6,29,1.654,0.334
2009,6,30,0.999,0.391
2009,7,1,-0.107,-0.065
2009,7,2,-0.352,-0.284
2009,7,3,-0.481,-0.443
2009,7,4,-0.346,-0.164
2009,7,5,0.052,-0.003
2009,7,6,-0.184,0.017
2009,7,7,1.452,1.334
2009,7,8,1.644,2.304
2009,7,9,2.43,1.737
2009,7,10,1.246,0.495
2009,7,11,0.635,0.363
2009,7,12,0.761,0.407
2009,7,13,2.002,0.871
2009,7,14,2.182,0.519
2009,7,15,0.644,-0.21
2009,7,16,0.048,-0.599
2009,7,17,1.121,0.011
2009,7,18,1.599,0.361
2009,7,19,2.449,1.038
2009,7,20,2.938,1.587
2009,7,21,2.887,1.776
2009,7,22,2.92,1.52
2009,7,23,2.735,1.015
2009,7,24,1.511,0.393
2009,7,25,1.93,0.854
2009,7,26,1.411,0.613
2009,7,27,1.076,0.493
2009,7,28,0.608,0.239
2009,7,29,0.237,-0.133
2009,7,30,1.211,0.762
2009,7,31,1.461,1.098
2009,8,1,2.034,1.295
2009,8,2,0.535,-0.012
2009,8,3,0.539,-0.035
2009,8,4,-0.483,-0.905
2009,8,5,0.226,-0.383
2009,8,6,0.131,-0.527
2009,8,7,-0.583,-0.726
2009,8,8,1.144,0.903
2009,8,9,0.769,0.831
2009,8,10,0.986,0.542
2009,8,11,-0.353,-0.021
2009,8,12,1.177,1.352
2009,8,13,1.4,1.585
2009,8,14,2.869,2.283
2009,8,15,3.697,2.783
2009,8,16,2.7,2.436
2009,8,17,1.713,1.54
2009,8,18,0.944,0.601
2009,8,19,-0.678,-0.622
2009,8,20,-0.418,-0.479
2009,8,21,1.802,0.85
2009,8,22,2.4,1.343
2009,8,23,2.526,1.864
2009,8,24,1.534,1.856
2009,8,25,0.381,1.043
2009,8,26,-0.207,0.082
2009,8,27,-0.721,-0.293
2009,8,28,0.267,0.376
2009,8,29,1.399,1.081
2009,8,30,0.544,0.42
2009,8,31,1.132,0.667
2009,9,1,1.527,1.022
2009,9,2,1.698,1.152
2009,9,3,0.869,1.273
2009,9,4,1.081,1.361
2009,9,5,-0.011,0.215
2009,9,6,-0.234,0.192
2009,9,7,1.532,1.804
2009,9,8,0.849,0.912
2009,9,9,1.326,1.16
2009,9,10,0.354,0.792
2009,9,11,0.054,0.572
2009,9,12,0.195,0.749
2009,9,13,-0.417,0.231
2009,9,14,-0.223,0.435
2009,9,15,-0.721,-0.233
2009,9,16,0.955,1.078
2009,9,17,2.05,1.721
2009,9,18,1.455,1.005
2009,9,19,1.526,1.419
2009,9,20,0.782,0.465
2009,9,21,-0.072,0.116
2009,9,22,0.318,0.446
2009,9,23,0.604,0.518
2009,9,24,0.599,0.622
2009,9,25,0.65,0.359
2009,9,26,0.904,0.388
2009,9,27,0.76,0.335
2009,9,28,2.213,1.643
2009,9,29,3.376,2.526
2009,9,30,2.457,1.345
2009,10,1,2.919,1.422
2009,10,2,3.928,2.681
2009,10,3,4.546,4.354
2009,10,4,3.097,2.328
2009,10,5,-0.92,-0.873
2009,10,6,-1.301,-1.314
2009,10,7,0.27,0.163
2009,10,8,1.27,0.809
2009,10,9,-0.15,-0.057
2009,10,10,0.061,0.06
2009,10,11,0.338,0.244
2009,10,12,-0.172,-0.074
2009,10,13,-1.306,-0.655
2009,10,14,-0.506,-0.402
2009,10,15,-0.574,-0.341
2009,10,16,0.231,0.024
2009,10,17,0.433,0.126
2009,10,18,0.785,0.545
2009,10,19,-0.221,-0.509
2009,10,20,0.469,0.183
2009,10,21,0.132,-0.065
2009,10,22,1.11,0.693
2009,10,23,1.543,1.15
2009,10,24,0.258,0.305
2009,10,25,1.606,1.176
2009,10,26,3.974,3.497
2009,10,27,5.735,5.633
2009,10,28,2.578,2.487
2009,10,29,-0.698,-0.839
2009,10,30,-0.305,-0.119
2009,10,31,0.324,0.073
2009,11,1,0.151,0.109
2009,11,2,0.18,-0.062
2009,11,3,0.09,-0.112
2009,11,4,-0.74,-0.345
2009,11,5,-0.749,-0.249
2009,11,6,-0.707,-0.702
2009,11,7,0.703,0.442
2009,11,8,1.176,0.819
2009,11,9,-0.224,-0.276
2009,11,10,-0.395,-0.328
2009,11,11,0.921,0.586
2009,11,12,1.85,1.698
2009,11,13,1.334,0.845
2009,11,14,1.795,0.377
2009,11,15,-0.167,-0.804
2009,11,16,-1.369,-1.351
2009,11,17,0.185,-0.012
2009,11,18,0.904,0.842
2009,11,19,0.348,0.402
2009,11,20,-0.172,-0.198
2009,11,21,-0.24,-0.064
2009,11,22,-0.543,-0.713
2009,11,23,0.616,0.016
2009,11,24,1.308,0.631
2009,11,25,0.932,0.372
2009,11,26,0.945,0.647
2009,11,27,3.424,2.877
2009,11,28,5.874,5.197
2009,11,29,0.677,-0.125
2009,11,30,-0.061,-0.511
2009,12,1,-1.055,-0.366
2009,12,2,-0.525,-0.571
2009,12,3,-0.379,-0.375
2009,12,4,-0.18,-0.069
2009,12,5,1.985,1.071
2009,12,6,1.567,0.766
2009,12,7,0.384,0.304
2009,12,8,-0.098,0.48
2009,12,9,0.294,0.226
2009,12,10,-1.257,-0.801
2009,12,11,-2.32,-0.87
2009,12,12,-0.541,-0.15
2009,12,13,0.317,0.17
2009,12,14,-0.095,-0.462
2009,12,15,-0.113,-0.416
2009,12,16,0.807,0.447
2009,12,17,-0.219,0.149
2009,12,18,-0.907,0.037
2009,12,19,-0.805,0.48
2009,12,20,-0.132,-0.158
2009,12,21,0.81,0.566
2009,12,22,3.041,2.715
2009,12,23,1.794,0.822
2009,12,24,0.179,-0.719
2009,12,25,-1.275,-0.793
2009,12,26,-1.344,-0.149
2009,12,27,-0.191,-0.33
2009,12,28,-0.323,-0.394
2009,12,29,-0.31,-0.401
2009,12,30,-0.283,-0.342
2009,12,31,-1.118,-0.973
2010,1,1,-0.664,-0.974
2010,1,2,0.176,-0.208
2010,1,3,-0.209,-0.485
2010,1,4,-0.261,-0.128
2010,1,5,-0.62,-0.738
2010,1,6,0.1,-0.419
2010,1,7,-1.102,-1.212
2010,1,8,-0.713,-0.64
2010,1,9,-0.002,0.345
2010,1,10,-0.3,0.11
2010,1,11,-1.507,-0.417
2010,1,12,-0.335,-0.472
2010,1,13,0.274,0.043
2010,1,14,-0.149,-0.259
2010,1,15,-0.734,-0.394
2010,1,16,-1.179,-1.021
2010,1,17,0.109,-0.384
2010,1,18,-0.64,-1.576
2010,1,19,-1.07,-0.978
2010,1,20,-0.513,-0.795
2010,1,21,0.551,-0.234
2010,1,22,1.01,0.588
2010,1,23,0.65,-0.04
2010,1,24,-0.789,-1.112
2010,1,25,-0.313,-1.132
2010,1,26,0.354,-0.389
2010,1,27,0.209,-0.431
2010,1,28,0.043,-0.099
2010,1,29,-0.195,-0.243
2010,1,30,0.61,-0.013
2010,1,31,0.688,0.245
2010,2,1,0.116,-0.054
2010,2,2,0.119,0.003
2010,2,3,0.087,-0.41
2010,2,4,-1.172,-1.109
2010,2,5,-0.227,-0.395
2010,2,6,0.683,0.315
2010,2,7,1.523,1.238
2010,2,8,0.713,0.292
2010,2,9,0.365,-0.052
2010,2,10,0.204,0.116
2010,2,11,-1.3,-1.394
2010,2,12,-0.5,-0.705
2010,2,13,0.686,0.591
2010,2,14,1.088,1.06
2010,2,15,0.807,0.214
2010,2,16,-0.515,-0.419
2010,2,17,-0.6,-0.683
2010,2,18,-0.195,0.187
2010,2,19,-0.332,-0.17
2010,2,20,-0.041,-0.009
2010,2,21,0.176,0.126
2010,2,22,0.309,-0.447
2010,2,23,-0.064,-0.673
2010,2,24,0.296,-0.511
2010,2,25,-0.482,-0.874
2010,2,26,-0.885,-1.001
2010,2,27,0.794,0.229
2010,2,28,1.025,0.515
2010,3,1,0.61,0.188
2010,3,2,0.246,-0.058
2010,3,3,0.518,0.364
2010,3,4,0.592,0.625
2010,3,5,0.09,-0.103
2010,3,6,0.665,0.053
2010,3,7,2.524,1.709
2010,3,8,3.548,3.013
2010,3,9,3.413,2.935
2010,3,10,1.258,0.454
2010,3,11,-0.197,-0.898
2010,3,12,-0.276,-0.493
2010,3,13,0.926,0.96
2010,3,14,1.042,0.624
2010,3,15,0.277,-0.368
2010,3,16,0.437,0.034
2010,3,17,2.836,1.49
2010,3,18,1.419,0.26
2010,3,19,-0.117,-0.46
2010,3,20,0.25,0.225
2010,3,21,0.47,0.512
2010,3,22,2.021,1.903
2010,3,23,1.074,0.935
2010,3,24,0.118,0.424
2010,3,25,0.566,0.604
2010,3,26,0.303,0.25
2010,3,27,0.291,0.077
2010,3,28,0.175,0.236
2010,3,29,0.135,0.495
2010,3,30,-0.025,0.066
2010,3,31,0.629,0.377
2010,4,1,1.506,1.121
2010,4,2,0.871,0.414
2010,4,3,-0.417,-0.432
2010,4,4,-0.616,-0.554
2010,4,5,1.286,1.11
2010,4,6,1.097,0.802
2010,4,7,1.537,1.077
2010,4,8,3.951,3.256
2010,4,9,4.297,2.966
2010,4,10,0.568,0.286
2010,4,11,-0.62,-0.42
2010,4,12,0.514,0.554
2010,4,13,0.5,0.388
2010,4,14,-0.03,0.122
2010,4,15,-0.514,-0.542
2010,4,16,-0.492,-0.632
2010,4,17,0.122,-0.048
2010,4,18,0.62,0.476
2010,4,19,0.177,0.079
2010,4,20,0.887,0.74
2010,4,21,5.352,5.114
2010,4,22,6.141,4.812
2010,4,23,1.963,0.307
2010,4,24,1.278,0.584
2010,4,25,0.639,0.256
2010,4,26,-0.033,-0.161
2010,4,27,-0.659,-0.362
2010,4,28,0.89,0.698
2010,4,29,3.478,3.29
2010,4,30,4.929,4.094
2010,5,1,2.424,1.535
2010,5,2,1.914,1.071
2010,5,3,1.702,1.104
2010,5,4,3.987,3.021
2010,5,5,2.872,2.893
2010,5,6,0.312,0.226
2010,5,7,0.338,0.461
2010,5,8,0.384,0.139
2010,5,9,-0.529,-0.812
2010,5,10,0.326,0.269
2010,5,11,2.634,2.781
2010,5,12,3.358,2.917
2010,5,13,1.764,2.012
2010,5,14,1.526,1.714
2010,5,15,0.663,0.763
2010,5,16,-0.281,-0.02
2010,5,17,-0.424,-0.295
2010,5,18,-0.515,-0.167
2010,5,19,-0.415,-0.242
2010,5,20,0.971,1.389
2010,5,21,0.642,0.965
2010,5,22,0.518,0.441
2010,5,23,1.41,1.284
2010,5,24,-0.092,-0.404
2010,5,25,-0.01,-0.068
2010,5,26,0.234,0.182
2010,5,27,-0.264,0.04
2010,5,28,0.217,0.672
2010,5,29,0.459,0.236
2010,5,30,1.109,1.116
2010,5,31,0.958,1.326
2010,6,1,0.682,0.686
2010,6,2,-0.525,-0.532
2010,6,3,-0.715,-0.64
2010,6,4,-0.409,-0.416
2010,6,5,0.252,-0.039
2010,6,6,0.29,0.236
2010,6,7,2.959,2.315
2010,6,8,2.956,2.136
2010,6,9,0.237,0.4
2010,6,10,2.47,2.538
2010,6,11,2.734,2.152
2010,6,12,0.864,0.036
2010,6,13,2.068,1.191
2010,6,14,5.312,3.602
2010,6,15,7.062,5.925
2010,6,16,4.101,4.08
2010,6,17,3.185,2.552
2010,6,18,2.427,1.929
2010,6,19,0.52,0.185
2010,6,20,0.02,-0.843
2010,6,21,0.661,-0.239
2010,6,22,1.513,0.9
2010,6,23,2.05,1.634
2010,6,24,2.429,1.766
2010,6,25,1.016,0.635
2010,6,26,1.751,0.73
2010,6,27,2.299,0.765
2010,6,28,2.79,1.273
2010,6,29,4.363,2.478
2010,6,30,4.282,3.064
2010,7,1,4.184,3.343
2010,7,2,3.946,2.458
2010,7,3,4.847,2.54
2010,7,4,2.995,1.213
2010,7,5,2.34,0.538
2010,7,6,1.51,0.395
2010,7,7,0.337,0.212
2010,7,8,0.173,0.218
2010,7,9,0.499,0.315
2010,7,10,0.847,0.328
2010,7,11,0.635,0.059
2010,7,12,0.354,0.012
2010,7,13,0.477,-0.028
2010,7,14,0.481,0.075
2010,7,15,0.685,0.29
2010,7,16,1.546,0.717
2010,7,17,2.763,1.284
2010,7,18,3.924,1.871
2010,7,19,3.661,1.562
2010,7,20,4.165,1.822
2010,7,21,4.283,1.833
2010,7,22,2.315,0.433
2010,7,23,1.75,0.441
2010,7,24,0.471,-0.213
2010,7,25,0.774,-0.191
2010,7,26,0.69,-0.258
2010,7,27,0.279,-0.415
2010,7,28,-0.18,-0.433
2010,7,29,0.771,0.034
2010,7,30,3.219,1.672
2010,7,31,3.9,2.313
2010,8,1,2.814,1.669
2010,8,2,2.44,1.401
2010,8,3,2.299,1.36
2010,8,4,2.486,1.554
2010,8,5,2.581,1.328
2010,8,6,2.822,1.461
2010,8,7,2.793,1.759
2010,8,8,2.249,1.558
2010,8,9,2.33,1.154
2010,8,10,2.031,1.066
2010,8,11,1.91,1.142
2010,8,12,1.625,1.111
2010,8,13,0.6,0.282
2010,8,14,0.021,-0.06
2010,8,15,0.347,0.309
2010,8,16,1.137,0.818
2010,8,17,-0.219,-0.21
2010,8,18,-0.046,-0.116
2010,8,19,1.851,1.131
2010,8,20,1.823,1.108
2010,8,21,0.518,0.206
2010,8,22,1.366,0.818
2010,8,23,1.921,0.857
